10.0,39.0,0.67452,3.30022,0.02375,-0.03413,-0.03413,0.14434,1.0,78
10.0,40.0,0.70062,3.23157,0.03887,-0.0609,-0.0609,0.30517,1.0,117
10.0,41.0,0.65206,3.58511,0.06328,-0.01554,-0.01554,0.1308,1.0,61
11.0,39.0,0.74947,2.88303,0.0514,-0.02234,-0.02234,0.21518,1.0,230
11.0,40.0,0.83321,3.18956,0.04403,0.00053,0.00053,0.13841,1.0,491
11.0,41.0,0.85389,3.13533,0.03793,0.00082,0.00082,0.00018,1.0,343
12.0,38.0,0.82972,2.53862,0.14941,-0.02811,-0.02811,0.08624,1.0,48
12.0,39.0,0.87482,2.81159,0.07585,0.0242,0.0242,0.13619,1.0,230
12.0,40.0,0.91671,3.14024,0.03611,4e-05,4e-05,0.00022,1.0,612
12.0,41.0,0.92237,3.23104,0.03734,0.01251,0.01251,0.11504,1.0,365
13.0,38.0,1.05986,2.77244,0.00523,-0.0103,-0.0103,0.10542,1.0,51
13.0,39.0,0.81219,3.1444,0.04836,-0.00133,-0.00133,0.00044,1.0,220
13.0,40.0,0.91233,3.14348,0.03881,-0.00088,-0.00088,0.0003,1.0,593
13.0,41.0,0.98654,3.13855,0.03051,-0.00011,-0.00011,0.00016,1.0,350
13.0,42.0,1.13236,3.50786,0.00915,-0.01023,-0.01023,0.07548,1.0,62
14.0,38.0,1.02321,3.25133,0.01102,0.01759,0.01759,0.06021,1.0,41
14.0,39.0,0.83353,2.99481,0.05535,0.0215,0.0215,0.18005,1.0,226
14.0,40.0,0.92075,3.12428,0.04621,0.00233,0.00233,0.10596,1.0,596
14.0,41.0,0.98525,3.20288,0.03102,-0.00505,-0.00505,0.10685,1.0,329
14.0,42.0,1.03266,3.36433,0.02716,-0.00962,-0.00962,0.13225,1.0,60
15.0,38.0,0.84158,2.97629,0.02661,0.04505,0.04505,0.28003,1.0,44
15.0,39.0,0.82827,2.97191,0.0585,0.03212,0.03212,0.23347,1.0,221
15.0,40.0,0.91912,3.14106,0.04627,-0.00269,-0.00269,0.13652,1.0,575
15.0,41.0,0.97959,3.27732,0.04362,-0.01107,-0.01107,0.14179,1.0,336
15.0,42.0,0.96586,3.45567,0.03634,0.02827,0.02827,0.09775,1.0,69
16.0,38.0,0.75746,2.8852,0.07194,0.04567,0.04567,0.13807,1.0,51
16.0,39.0,0.81926,3.08871,0.0621,0.01461,0.01461,0.21675,1.0,229
16.0,40.0,0.88544,3.12084,0.05755,0.00672,0.00672,0.15522,1.0,550
16.0,41.0,0.98265,3.2852,0.03046,0.00904,0.00904,0.10057,1.0,330
16.0,42.0,0.84768,3.1412,0.02025,0.00228,0.00228,0.00069,1.0,76
17.0,39.0,0.90639,3.10687,0.05124,-0.00818,-0.00818,0.2013,1.0,230
17.0,40.0,0.87506,3.14363,0.06753,0.03165,0.03165,0.15276,1.0,552
17.0,41.0,0.89095,3.31727,0.05304,0.01812,0.01812,0.11813,1.0,325
17.0,42.0,0.99006,3.39573,0.03469,0.03378,0.03378,0.12703,1.0,80
18.0,39.0,0.91411,3.14171,0.03666,0.00111,0.00111,0.00024,1.0,193
18.0,40.0,0.86977,3.14079,0.05461,-6e-05,-6e-05,0.00024,0.85294,545
18.0,40.0,0.5009,2.352,0.07753,0.00133,0.00133,0.00036,0.14706,545
18.0,41.0,0.85766,3.33904,0.0854,-0.00554,-0.00554,0.17412,0.94404,345
18.0,41.0,0.43745,3.52059,0.00096,-0.0355,-0.0355,1.35592,0.05596,345
18.0,42.0,0.90684,3.43195,0.07888,-0.04887,-0.04887,0.24202,1.0,79
18.0,43.0,1.04039,3.3352,0.00979,0.0003,0.0003,0.11465,1.0,30
19.0,39.0,0.93892,2.94606,0.08609,-0.02881,-0.02881,0.11293,1.0,199
19.0,40.0,0.86856,3.11498,0.07908,-0.00047,-0.00047,0.25924,0.65573,559
19.0,40.0,0.89422,3.14046,0.06597,0.00072,0.00072,0.00014,0.34427,559
19.0,41.0,0.9476,3.25332,0.02968,-0.02362,-0.02362,0.1671,0.71375,336
19.0,41.0,0.4675,3.22399,0.02228,0.00248,0.00248,0.60191,0.28625,336
19.0,42.0,0.84379,3.24595,0.09774,-0.0248,-0.0248,0.28943,1.0,69
20.0,39.0,0.81533,2.97495,0.11222,-0.01983,-0.01983,0.16814,1.0,216
20.0,40.0,0.89385,3.09557,0.06222,-0.02864,-0.02864,0.15041,1.0,549
20.0,41.0,0.88192,3.13472,0.04898,-0.03257,-0.03257,0.17151,1.0,333
20.0,42.0,1.0697,3.225,0.02423,-0.00395,-0.00395,0.12824,1.0,63
21.0,39.0,0.97751,2.91895,0.05894,-0.00854,-0.00854,0.08962,1.0,216
21.0,40.0,0.89476,3.1217,0.04416,-0.02317,-0.02317,0.11047,1.0,551
21.0,41.0,0.89071,3.22134,0.0355,-0.03794,-0.03794,0.1194,1.0,347
21.0,42.0,0.99574,3.228,0.043,-0.00228,-0.00228,0.16962,1.0,70
21.0,69.0,1.04319,5.98018,0.01382,0.00027,0.00027,0.00012,1.0,160
21.0,70.0,1.10127,6.10292,0.02179,-0.01404,-0.01404,0.10637,1.0,294
22.0,39.0,0.91471,3.07919,0.05819,-0.01699,-0.01699,0.10677,1.0,212
22.0,40.0,0.91694,3.13442,0.04676,-0.01749,-0.01749,0.13722,1.0,552
22.0,41.0,0.85976,3.45954,0.07435,-0.15094,-0.15094,0.57482,1.0,359
22.0,42.0,0.81174,3.69818,0.08968,-0.11186,-0.11186,0.33151,1.0,65
22.0,69.0,1.13009,5.96587,0.0347,-0.03386,-0.03386,0.1142,1.0,221
22.0,70.0,1.15745,5.94774,0.06869,-0.05764,-0.05764,0.18923,1.0,231
22.0,71.0,1.10428,5.95914,0.01054,-0.00029,-0.00029,0.00032,1.0,206
23.0,39.0,0.86347,2.97867,0.08643,-0.01953,-0.01953,0.10249,1.0,212
23.0,40.0,0.85475,3.14097,0.06415,-0.00014,-0.00014,0.00065,1.0,567
23.0,41.0,0.9138,3.12879,0.03851,0.02644,0.02644,0.16161,0.86503,351
23.0,41.0,0.69181,4.23472,0.08685,-0.08836,-0.08836,0.186,0.13497,351
23.0,42.0,0.80908,3.59067,0.09725,-0.07247,-0.07247,0.50024,1.0,72
23.0,71.0,1.05102,6.15089,0.03859,0.00883,0.00883,0.13581,1.0,98
24.0,38.0,0.86313,3.3175,0.12682,-0.07351,-0.07351,0.17423,1.0,42
24.0,39.0,0.86417,2.98782,0.07462,-0.00824,-0.00824,0.10117,1.0,211
24.0,41.0,0.8766,3.19625,0.04706,0.02872,0.02872,0.18,1.0,341
24.0,42.0,0.9298,3.5228,0.03117,-0.01137,-0.01137,0.00434,1.0,74
24.0,70.0,1.41692,5.49414,0.00511,0.00043,0.00043,0.00012,1.0,114
24.0,71.0,1.41189,5.49537,0.00465,0.00033,0.00033,0.00012,1.0,104
25.0,38.0,0.71571,3.4025,0.10545,-0.07883,-0.07883,0.15755,1.0,49
25.0,39.0,0.82858,3.11948,0.07562,-0.00819,-0.00819,0.17339,1.0,239
25.0,40.0,0.88028,3.16341,0.05337,0.00138,0.00138,0.11713,1.0,566
25.0,41.0,0.85541,3.23017,0.04932,0.00525,0.00525,0.10924,1.0,352
25.0,42.0,0.86049,3.36059,0.06151,0.00523,0.00523,0.13863,1.0,69
25.0,70.0,1.42084,5.49569,0.00732,0.00043,0.00043,0.0001,1.0,143
25.0,71.0,1.10067,5.9632,0.02767,-0.00194,-0.00194,0.00016,1.0,41
26.0,39.0,0.93942,2.978,0.04059,-0.02014,-0.02014,0.14013,1.0,217
26.0,40.0,0.87538,3.12063,0.05976,8e-05,8e-05,0.13753,1.0,537
26.0,41.0,0.88368,3.18616,0.06682,0.00893,0.00893,0.13935,1.0,344
26.0,43.0,0.9042,3.33233,0.15275,-0.05418,-0.05418,0.13146,1.0,26
26.0,68.0,1.12784,5.9568,0.01084,-9e-05,-9e-05,0.00017,1.0,147
26.0,70.0,0.79428,0.06232,0.03261,0.04045,0.04045,0.16075,1.0,62
26.0,71.0,1.07474,5.88828,0.15341,-0.12606,-0.12606,0.16979,1.0,60
27.0,39.0,1.00394,2.97181,0.02461,0.01853,0.01853,0.18596,1.0,217
27.0,40.0,0.92264,3.07548,0.04638,0.00149,0.00149,0.13265,1.0,533
27.0,41.0,0.85021,3.01735,0.04981,-0.00965,-0.00965,0.12471,1.0,311
27.0,42.0,1.13051,2.8164,0.00661,-0.00044,-0.00044,0.00018,1.0,63
27.0,65.0,1.37843,5.49867,0.01433,-0.00064,-0.00064,0.00011,1.0,123
27.0,66.0,1.37919,5.49623,0.01345,-6e-05,-6e-05,0.00011,1.0,240
27.0,68.0,1.44021,5.49632,0.01217,0.00027,0.00027,0.00011,1.0,213
27.0,69.0,1.08016,5.95317,0.00445,0.00011,0.00011,0.00018,1.0,87
27.0,70.0,0.98599,5.65381,0.24084,-0.08727,-0.08727,0.20689,1.0,112
27.0,71.0,0.72675,5.7692,0.01057,-0.02817,-0.02817,0.08408,1.0,65
28.0,38.0,0.94016,2.95217,0.05299,-0.06612,-0.06612,0.11218,1.0,39
28.0,39.0,0.95243,3.0033,0.04367,-0.03695,-0.03695,0.10541,1.0,221
28.0,40.0,0.92403,3.07209,0.05612,0.00095,0.00095,0.13574,1.0,535
28.0,41.0,0.92415,3.11586,0.0546,-0.00192,-0.00192,0.16348,1.0,307
28.0,42.0,0.97886,3.19127,0.06754,0.01385,0.01385,0.19016,1.0,71
28.0,66.0,1.4398,5.49513,0.01183,-0.00037,-0.00037,0.00012,1.0,147
