9.0,40.0,0.59001,1.3155,0.01049,-0.02043,-0.02043,0.0398,0.4395566805774099,16
10.0,39.0,0.75068,0.85014,0.02721,-0.11075,-0.11075,4.58727,1.0,122
10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206
10.0,40.0,0.67587,0.24021,0.04947,-0.04527,-0.04527,0.313,1.0,206
10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124
10.0,41.0,0.68535,0.47275,0.00406,0.00035,0.00035,0.0001,1.0,124
11.0,38.0,0.74214,2.95433,0.05008,-0.06943,-0.06943,0.58003,0.37384391959030805,36
11.0,39.0,0.55164,0.78387,0.00059,0.00014,0.00014,0.0194,0.00037,360
11.0,39.0,0.85768,6.03573,0.04804,-0.02724,-0.02724,0.17047,0.99963,360
11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819
11.0,40.0,0.94944,0.02022,0.03698,-0.00231,-0.00231,0.17131,1.0,819
11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602
11.0,41.0,0.96914,0.01352,0.02315,0.00072,0.00072,0.00027,1.0,602
11.0,42.0,0.67643,3.6663,0.08964,0.03945,0.03945,0.42692,0.5285586855811009,71
12.0,38.0,1.08367,0.34895,0.00118,-0.014,-0.014,0.20398,6e-05,90
12.0,38.0,0.71451,6.42978,0.10773,-0.11172,-0.11172,0.44378,0.99994,90
12.0,39.0,0.80119,2.42961,0.124,0.0606,0.0606,9.32532,0.77031,383
12.0,39.0,0.92133,5.9054,0.02768,0.01025,0.01025,0.00477,0.22969,383
12.0,40.0,0.93783,3.95349,0.05188,0.11903,0.11903,8.53125,0.5765,1003
12.0,40.0,0.92899,0.00704,0.0329,0.00074,0.00074,0.00023,0.4235,1003
12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618
12.0,41.0,0.9481,0.09163,0.04447,-0.00227,-0.00227,0.18324,1.0,618
12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
12.0,42.0,0.77836,0.81557,0.00879,0.05614,0.05614,1.77297,0.00527,117
12.0,42.0,0.99403,0.16689,0.04715,0.03694,0.03694,0.17897,0.99473,117
13.0,38.0,1.16908,3.20895,0.01324,0.05363,0.05363,6.59541,0.0,103
13.0,38.0,0.79123,6.31842,0.1259,-0.08922,-0.08922,0.53727,1.0,103
13.0,39.0,0.86261,4.7068,0.0239,-0.0015,-0.0015,0.00884,0.00631,384
13.0,39.0,0.86509,6.26573,0.09693,-0.04281,-0.04281,0.35631,0.99369,384
13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963
13.0,40.0,0.73119,4.06725,0.00262,0.02052,0.02052,3.00796,0.00388,963
13.0,40.0,0.8855,6.29171,0.06094,-0.03682,-0.03682,0.24972,0.99612,963
13.0,41.0,0.84426,1.15893,0.02203,0.0139,0.0139,0.02028,0.0004,591
13.0,41.0,0.92254,0.05899,0.05061,0.01134,0.01134,0.16449,0.9996,591
13.0,42.0,0.97571,2.04509,0.03938,0.25377,0.25377,8.2649,0.76175,128
13.0,42.0,0.94118,0.00107,0.02833,-0.00203,-0.00203,0.00027,0.23825,128
14.0,37.0,0.79376,2.673,0.00077,-0.0005,-0.0005,0.00032,0.2275935766843526,17
14.0,37.0,1.16732,5.8295,0.00225,-0.0061,-0.0061,0.01651,0.42749463012799205,23
14.0,38.0,0.94062,0.10356,0.03971,-0.03588,-0.03588,0.60574,0.71391,94
14.0,38.0,0.96026,5.9241,0.01224,0.00667,0.00667,0.00454,0.28609,94
14.0,39.0,0.83608,5.35929,0.00146,0.01312,0.01312,0.33627,0.00017,384
14.0,39.0,0.93643,6.18636,0.06152,-0.0476,-0.0476,0.23126,0.99983,384
14.0,40.0,0.74089,2.45118,0.01712,0.40491,0.40491,11.2757,3e-05,937
14.0,40.0,0.91529,6.24713,0.05582,-0.02789,-0.02789,0.21744,0.99997,937
14.0,41.0,1.07254,1.1672,0.01879,-0.01392,-0.01392,0.06275,0.00059,553
14.0,41.0,0.91965,0.06677,0.05035,-0.00244,-0.00244,0.17071,0.99941,553
14.0,42.0,1.15666,6.33245,0.07524,0.15713,0.15713,1.33998,0.00115,144
14.0,42.0,0.93002,0.25185,0.05705,-0.0072,-0.0072,0.13502,0.99885,144
14.0,43.0,0.94368,0.23196,0.05387,0.01452,0.01452,0.14775,1.0,39
15.0,38.0,0.00014,3.30994,0.00011,-4e-05,-4e-05,0.00067,0.00754,108
15.0,38.0,0.89603,6.18585,0.08638,-0.00019,-0.00019,0.38993,0.99246,108
15.0,39.0,0.30641,3.73206,0.04658,-0.13766,-0.13766,2.99368,0.01803,396
15.0,39.0,0.97386,6.20227,0.03648,-0.00718,-0.00718,0.14768,0.98197,396
15.0,40.0,0.85205,1.28314,0.00134,-0.01259,-0.01259,0.13642,0.00029,874
15.0,40.0,0.96276,6.19723,0.04069,-0.00329,-0.00329,0.15698,0.99971,874
15.0,41.0,0.41447,5.48676,0.00088,-0.00502,-0.00502,0.04329,0.02438,526
15.0,41.0,0.91282,0.08471,0.05069,-0.01112,-0.01112,0.16926,0.97562,526
15.0,42.0,0.78815,3.3955,0.17583,-0.6245,-0.6245,6.99698,0.02114,159
15.0,42.0,0.88597,0.05712,0.056,0.00583,0.00583,0.15732,0.97886,159
15.0,43.0,0.9723,5.36873,0.00494,0.02402,0.02402,27.09963,0.0,56
15.0,43.0,0.96291,0.16081,0.04276,0.02316,0.02316,0.11601,1.0,56
16.0,37.0,0.82033,2.70942,0.18779,0.5207,0.5207,23.04371,0.63976,45
16.0,37.0,0.95812,6.00314,0.00338,0.01644,0.01644,0.11513,0.36024,45
16.0,38.0,0.05314,3.92838,0.01497,0.04293,0.04293,0.18254,0.0294,121
16.0,38.0,0.89988,6.17136,0.08571,-0.041,-0.041,0.24116,0.9706,121
16.0,39.0,0.91131,3.09394,0.06935,-0.1337,-0.1337,9.2158,0.67405,400
16.0,39.0,0.97537,0.00338,0.01321,-0.00024,-0.00024,0.00021,0.32595,400
16.0,40.0,0.86258,1.11933,0.00158,-0.01289,-0.01289,0.16427,0.00138,816
16.0,40.0,0.93894,-0.0548,0.04538,-0.01382,-0.01382,0.19288,0.99862,816
16.0,41.0,0.59282,1.1574,0.00337,0.01449,0.01449,0.22499,0.0,504
16.0,41.0,0.88904,0.05271,0.05538,-0.00155,-0.00155,0.15883,1.0,504
