9.0,39.0,0.28461,1.136,0.01864,-0.05202,-0.05202,0.14516,0.38461538461538464,5
10.0,39.0,0.50715,2.72193,0.04789,-0.03082,-0.03082,0.25824,1.0,45
10.0,40.0,0.4637,3.16484,0.03766,-0.0034,-0.0034,0.00156,1.0,60
10.0,41.0,0.47232,3.14569,0.03161,-0.00051,-0.00051,0.00207,1.0,28
11.0,38.0,0.63096,2.78557,0.01966,0.03204,0.03204,0.10324,1.0,18
11.0,39.0,0.70923,2.85022,0.06057,-0.0003,-0.0003,0.19695,1.0,141
11.0,40.0,0.72302,3.14456,0.0811,-0.00019,-0.00019,0.00068,1.0,291
11.0,41.0,0.75882,3.14284,0.08745,0.00074,0.00074,0.00065,1.0,200
11.0,42.0,0.66534,3.59952,0.1201,0.09176,0.09176,1.10734,1.0,29
12.0,38.0,0.79681,2.74031,0.04628,-0.00712,-0.00712,0.26887,1.0,29
12.0,39.0,0.76658,2.95599,0.05021,-0.0065,-0.0065,0.19667,1.0,142
12.0,40.0,0.8269,3.17451,0.06408,0.0116,0.0116,0.17545,1.0,375
12.0,41.0,0.78365,3.1376,0.08376,0.00243,0.00243,0.00063,1.0,220
12.0,42.0,1.12901,3.5957,0.00164,-0.0051,-0.0051,0.01589,0.06128,35
12.0,42.0,0.74134,3.27967,0.12961,0.06078,0.06078,0.48239,0.93872,35
13.0,38.0,0.79438,2.89763,0.07187,-0.03954,-0.03954,0.20868,1.0,31
13.0,39.0,0.78884,3.01121,0.05381,0.01306,0.01306,0.44302,1.0,134
13.0,40.0,0.84569,3.14042,0.05241,0.00042,0.00042,0.00024,0.40942,362
13.0,40.0,0.77355,3.18471,0.08244,-0.00435,-0.00435,0.55562,0.59058,362
13.0,41.0,0.82126,3.23305,0.08871,0.00406,0.00406,0.29902,1.0,218
13.0,42.0,0.83964,3.29082,0.08591,0.06913,0.06913,0.2393,1.0,40
14.0,38.0,0.92517,2.93983,0.06105,-0.05164,-0.05164,0.18767,1.0,24
14.0,39.0,0.84226,3.07977,0.05296,-0.00659,-0.00659,0.24412,1.0,143
14.0,40.0,0.82601,3.1813,0.06604,-0.00825,-0.00825,0.34689,1.0,358
14.0,41.0,0.84606,3.22296,0.06759,0.01681,0.01681,0.2326,1.0,187
14.0,42.0,0.9481,3.2614,0.0392,0.0309,0.0309,0.1441,1.0,37
15.0,38.0,0.94387,2.78665,0.05745,-0.01839,-0.01839,0.6139,1.0,27
15.0,39.0,0.85521,2.96897,0.06132,0.03409,0.03409,0.37683,1.0,145
15.0,40.0,0.86315,3.1324,0.05729,-0.01402,-0.01402,0.28391,1.0,346
15.0,41.0,0.86539,3.29202,0.05738,-0.02378,-0.02378,0.25276,1.0,195
15.0,42.0,0.88102,3.47693,0.05825,-0.05021,-0.05021,0.29587,1.0,39
16.0,37.0,0.94602,2.98326,0.04313,-0.03695,-0.03695,0.03165,0.6595744680851063,13
16.0,38.0,0.94542,2.79533,0.06056,0.09028,0.09028,0.9042,1.0,36
16.0,39.0,0.86654,3.05102,0.05979,0.00225,0.00225,0.16207,1.0,146
16.0,40.0,0.86636,3.1412,0.06121,0.00766,0.00766,0.21283,1.0,325
16.0,41.0,0.90295,3.29202,0.05961,-0.00403,-0.00403,0.29867,1.0,196
16.0,42.0,0.89788,3.54692,0.06594,-0.0515,-0.0515,0.26445,1.0,48
17.0,38.0,0.80079,3.59069,0.05651,-0.01657,-0.01657,0.00508,0.02204,41
17.0,38.0,0.81946,2.93572,0.0977,-0.00642,-0.00642,0.25171,0.97796,41
17.0,39.0,0.88152,3.10762,0.06123,-0.00594,-0.00594,0.23234,1.0,143
